Date,High,Low,Open,Close,Volume,Adj Close
2012-03-23,3.4595999717712402,3.439300060272217,3.450500011444092,3.4516000747680664,0.0,3.4516000747680664
2012-03-25,3.449399948120117,3.419100046157837,3.4391000270843506,3.439500093460083,0.0,3.439500093460083
2012-03-26,3.4405999183654785,3.416100025177002,3.4179000854492188,3.4202001094818115,0.0,3.4202001094818115
2012-03-27,3.4579999446868896,3.429500102996826,3.431999921798706,3.431999921798706,0.0,3.431999921798706
2012-03-28,3.4579999446868896,3.442500114440918,3.450000047683716,3.451200008392334,0.0,3.451200008392334
2012-03-29,3.4581000804901123,3.440200090408325,3.4458999633789062,3.4463999271392822,0.0,3.4463999271392822
2012-04-01,3.446199893951416,3.4300999641418457,3.437299966812134,3.4358999729156494,0.0,3.4358999729156494
2012-04-02,3.4421000480651855,3.425800085067749,3.43179988861084,3.4312000274658203,0.0,3.4312000274658203
2012-04-03,3.4528000354766846,3.4314000606536865,3.4319000244140625,3.431299924850464,0.0,3.431299924850464
2012-04-04,3.4781999588012695,3.4377999305725098,3.446500062942505,3.447999954223633,0.0,3.447999954223633
2012-04-05,3.464200019836426,3.451200008392334,3.453700065612793,3.453900098800659,0.0,3.453900098800659
2012-04-08,3.4790000915527344,3.4554998874664307,3.456199884414673,3.456199884414673,0.0,3.456199884414673
2012-04-09,3.496999979019165,3.4611001014709473,3.464600086212158,3.463099956512451,0.0,3.463099956512451
2012-04-10,3.4983999729156494,3.478600025177002,3.4899001121520996,3.4876999855041504,0.0,3.4876999855041504
2012-04-11,3.4809999465942383,3.4574999809265137,3.4776999950408936,3.478600025177002,0.0,3.478600025177002
2012-04-12,3.482100009918213,3.4672999382019043,3.468400001525879,3.468400001525879,0.0,3.468400001525879
2012-04-15,3.4976000785827637,3.4704999923706055,3.4732000827789307,3.4755001068115234,0.0,3.4755001068115234
2012-04-16,3.4916000366210938,3.46370005607605,3.4825000762939453,3.4827001094818115,0.0,3.4827001094818115
2012-04-17,3.481100082397461,3.462899923324585,3.465399980545044,3.464400053024292,0.0,3.464400053024292
2012-04-18,3.486299991607666,3.473599910736084,3.4791998863220215,3.477099895477295,0.0,3.477099895477295
2012-04-19,3.488300085067749,3.4737000465393066,3.482100009918213,3.482100009918213,0.0,3.482100009918213
2012-04-22,3.5060999393463135,3.477799892425537,3.4821999073028564,3.4821999073028564,0.0,3.4821999073028564
2012-04-23,3.500699996948242,3.484600067138672,3.498300075531006,3.4993999004364014,0.0,3.4993999004364014
2012-04-24,3.4941000938415527,3.4691998958587646,3.487299919128418,3.4862000942230225,0.0,3.4862000942230225
2012-04-25,3.485300064086914,3.4677999019622803,3.470099925994873,3.472599983215332,0.0,3.472599983215332
2012-04-26,3.4839000701904297,3.4697000980377197,3.476099967956543,3.473400115966797,0.0,3.473400115966797
2012-04-29,3.4753000736236572,3.4626998901367188,3.467099905014038,3.4663000106811523,0.0,3.4663000106811523
2012-04-30,3.4755001068115234,3.4511001110076904,3.4707000255584717,3.4711999893188477,0.0,3.4711999893188477
2012-05-01,3.4769999980926514,3.4498000144958496,3.4507999420166016,3.453000068664551,0.0,3.453000068664551
2012-05-02,3.4776999950408936,3.4576001167297363,3.462899923324585,3.4628000259399414,0.0,3.4628000259399414
2012-05-03,3.49399995803833,3.4749999046325684,3.478800058364868,3.4786999225616455,0.0,3.4786999225616455
2012-05-06,3.5041000843048096,3.4821999073028564,3.4946000576019287,3.495300054550171,0.0,3.495300054550171
2012-05-07,3.50570011138916,3.4691998958587646,3.4776999950408936,3.4763998985290527,0.0,3.4763998985290527
2012-05-08,3.530900001525879,3.493799924850464,3.495800018310547,3.494999885559082,0.0,3.494999885559082
2012-05-09,3.535399913787842,3.5144999027252197,3.5339999198913574,3.5346999168395996,0.0,3.5346999168395996
2012-05-10,3.5434000492095947,3.5176000595092773,3.520900011062622,3.522200107574463,0.0,3.522200107574463
2012-05-13,3.592400074005127,3.526400089263916,3.5339999198913574,3.526400089263916,0.0,3.526400089263916
2012-05-14,3.6364998817443848,3.5806000232696533,3.598900079727173,3.597100019454956,0.0,3.597100019454956
2012-05-15,3.663599967956543,3.6094000339508057,3.629300117492676,3.630199909210205,0.0,3.630199909210205
2012-05-16,3.6422998905181885,3.603100061416626,3.6212000846862793,3.6219000816345215,0.0,3.6219000816345215
2012-05-17,3.6410000324249268,3.601099967956543,3.626699924468994,3.628000020980835,0.0,3.628000020980835
2012-05-20,3.6221001148223877,3.588399887084961,3.6126999855041504,3.61299991607666,0.0,3.61299991607666
2012-05-21,3.6157000064849854,3.5820999145507812,3.5873000621795654,3.587899923324585,0.0,3.587899923324585
2012-05-22,3.657099962234497,3.613300085067749,3.615600109100342,3.6231000423431396,0.0,3.6231000423431396
2012-05-23,3.640199899673462,3.5917000770568848,3.6349000930786133,3.6364998817443848,0.0,3.6364998817443848
2012-05-24,3.638400077819824,3.6080000400543213,3.6266000270843506,3.6266000270843506,0.0,3.6266000270843506
2012-05-27,3.6233999729156494,3.6013998985290527,3.6210999488830566,3.6229000091552734,0.0,3.6229000091552734
2012-05-28,3.631200075149536,3.6050000190734863,3.6082000732421875,3.608099937438965,0.0,3.608099937438965
2012-05-29,3.6607000827789307,3.621000051498413,3.6240999698638916,3.6240999698638916,0.0,3.6240999698638916
2012-05-30,3.6791999340057373,3.645699977874756,3.652100086212158,3.653899908065796,0.0,3.653899908065796
2012-05-31,3.6858999729156494,3.64520001411438,3.6468000411987305,3.646199941635132,0.0,3.646199941635132
2012-06-03,3.674099922180176,3.647700071334839,3.670799970626831,3.668800115585327,0.0,3.668800115585327
2012-06-04,3.6594998836517334,3.6338000297546387,3.6477999687194824,3.648900032043457,0.0,3.648900032043457
2012-06-05,3.641900062561035,3.58870005607605,3.6363000869750977,3.638400077819824,0.0,3.638400077819824
2012-06-06,3.599900007247925,3.5209999084472656,3.583199977874756,3.585099935531616,0.0,3.585099935531616
2012-06-07,3.5899999141693115,3.5488998889923096,3.549999952316284,3.550100088119507,0.0,3.550100088119507
2012-06-10,3.5876998901367188,3.5401999950408936,3.554500102996826,3.5534000396728516,0.0,3.5534000396728516
2012-06-11,3.6231000423431396,3.589600086212158,3.620800018310547,3.620800018310547,0.0,3.620800018310547
2012-06-12,3.6061999797821045,3.57669997215271,3.595099925994873,3.59689998626709,0.0,3.59689998626709
2012-06-13,3.5975000858306885,3.5773000717163086,3.585400104522705,3.586899995803833,0.0,3.586899995803833
2012-06-14,3.5815000534057617,3.5422000885009766,3.565500020980835,3.5655999183654785,0.0,3.5655999183654785
2012-06-17,3.575500011444092,3.5179998874664307,3.527100086212158,3.5272998809814453,0.0,3.5272998809814453
2012-06-18,3.5601000785827637,3.522700071334839,3.5495998859405518,3.5541000366210938,0.0,3.5541000366210938
2012-06-19,3.5401999950408936,3.5192999839782715,3.530100107192993,3.533900022506714,0.0,3.533900022506714
2012-06-20,3.5555999279022217,3.5181000232696533,3.518899917602539,3.518899917602539,0.0,3.518899917602539
2012-06-21,3.580199956893921,3.5306999683380127,3.574199914932251,3.5741000175476074,0.0,3.5741000175476074
2012-06-24,3.563499927520752,3.5392000675201416,3.5527000427246094,3.551800012588501,0.0,3.551800012588501
2012-06-25,3.5471999645233154,3.530600070953369,3.5418999195098877,3.5418999195098877,0.0,3.5418999195098877
2012-06-26,3.545099973678589,3.5304999351501465,3.53629994392395,3.536099910736084,0.0,3.536099910736084
2012-06-27,3.576900005340576,3.5343000888824463,3.5434000492095947,3.5423998832702637,0.0,3.5423998832702637
2012-06-28,3.573199987411499,3.5111000537872314,3.5689001083374023,3.567699909210205,0.0,3.567699909210205
2012-07-01,3.5220999717712402,3.5023999214172363,3.5085999965667725,3.507499933242798,0.0,3.507499933242798
2012-07-02,3.507499933242798,3.4869000911712646,3.504499912261963,3.5044000148773193,0.0,3.5044000148773193
2012-07-03,3.5085999965667725,3.4855000972747803,3.4890999794006348,3.486599922180176,0.0,3.486599922180176
2012-07-04,3.515199899673462,3.49399995803833,3.5053999423980713,3.5051000118255615,0.0,3.5051000118255615
2012-07-05,3.541599988937378,3.4993999004364014,3.500999927520752,3.5035998821258545,0.0,3.5035998821258545
2012-07-08,3.5411999225616455,3.515199899673462,3.532599925994873,3.5325000286102295,0.0,3.5325000286102295
2012-07-09,3.5155999660491943,3.4769999980926514,3.5069000720977783,3.509000062942505,0.0,3.509000062942505
2012-07-10,3.4867000579833984,3.46560001373291,3.479599952697754,3.4797000885009766,0.0,3.4797000885009766
2012-07-11,3.5083000659942627,3.4737000465393066,3.4748001098632812,3.474900007247925,0.0,3.474900007247925
2012-07-12,3.508699893951416,3.4853999614715576,3.4969000816345215,3.4965999126434326,0.0,3.4965999126434326
2012-07-15,3.4934000968933105,3.4751999378204346,3.4883999824523926,3.48799991607666,0.0,3.48799991607666
2012-07-16,3.4853999614715576,3.46370005607605,3.484499931335449,3.485300064086914,0.0,3.485300064086914
2012-07-17,3.4800000190734863,3.461199998855591,3.4630000591278076,3.4632999897003174,0.0,3.4632999897003174
2012-07-18,3.4704999923706055,3.4544999599456787,3.463599920272827,3.465399980545044,0.0,3.465399980545044
2012-07-19,3.472100019454956,3.4486000537872314,3.4493000507354736,3.452199935913086,0.0,3.452199935913086
2012-07-22,3.5088999271392822,3.463599920272827,3.4639999866485596,3.464200019836426,0.0,3.464200019836426
2012-07-23,3.508699893951416,3.4885001182556152,3.4986000061035156,3.497499942779541,0.0,3.497499942779541
2012-07-24,3.5120999813079834,3.4830000400543213,3.511699914932251,3.509700059890747,0.0,3.509700059890747
2012-07-25,3.484800100326538,3.438499927520752,3.478800058364868,3.4779000282287598,0.0,3.4779000282287598
2012-07-26,3.4521000385284424,3.4298999309539795,3.4382998943328857,3.4382998943328857,0.0,3.4382998943328857
2012-07-29,3.448499917984009,3.4214999675750732,3.427999973297119,3.428999900817871,0.0,3.428999900817871
2012-07-30,3.4279000759124756,3.4091999530792236,3.4228999614715576,3.4235999584198,0.0,3.4235999584198
2012-07-31,3.4296998977661133,3.409600019454956,3.4202001094818115,3.4207000732421875,0.0,3.4207000732421875
2012-08-01,3.435699939727783,3.4082999229431152,3.41510009765625,3.416800022125244,0.0,3.416800022125244
2012-08-02,3.424099922180176,3.373300075531006,3.4223999977111816,3.4221999645233154,0.0,3.4221999645233154
2012-08-05,3.385999917984009,3.3487000465393066,3.3824000358581543,3.3824000358581543,0.0,3.3824000358581543
2012-08-06,3.390000104904175,3.3554000854492188,3.3580000400543213,3.3577001094818115,0.0,3.3577001094818115
2012-08-07,3.4138998985290527,3.384000062942505,3.3866000175476074,3.3873000144958496,0.0,3.3873000144958496
2012-08-08,3.3896000385284424,3.369800090789795,3.3840999603271484,3.3849000930786133,0.0,3.3849000930786133
2012-08-09,3.4096999168395996,3.371500015258789,3.371999979019165,3.3717000484466553,0.0,3.3717000484466553
2012-08-12,3.4128000736236572,3.387399911880493,3.3894999027252197,3.3886001110076904,0.0,3.3886001110076904
2012-08-13,3.4056999683380127,3.391400098800659,3.400700092315674,3.4003000259399414,0.0,3.4003000259399414
2012-08-14,3.406100034713745,3.3926000595092773,3.3949999809265137,3.3949999809265137,0.0,3.3949999809265137
2012-08-15,3.4042000770568848,3.373300075531006,3.396899938583374,3.396199941635132,0.0,3.396199941635132
2012-08-16,3.3970000743865967,3.371000051498413,3.3726999759674072,3.3726000785827637,0.0,3.3726000785827637
2012-08-19,3.3912999629974365,3.378200054168701,3.3859000205993652,3.3847999572753906,0.0,3.3847999572753906
2012-08-20,3.3866000175476074,3.37719988822937,3.3821001052856445,3.3821001052856445,0.0,3.3821001052856445
2012-08-21,3.4014999866485596,3.383699893951416,3.3884999752044678,3.3884999752044678,0.0,3.3884999752044678
2012-08-22,3.4082999229431152,3.381700038909912,3.3907999992370605,3.390700101852417,0.0,3.390700101852417
2012-08-23,3.422300100326538,3.39739990234375,3.4082999229431152,3.408400058746338,0.0,3.408400058746338
2012-08-26,3.406100034713745,3.390199899673462,3.40310001373291,3.402899980545044,0.0,3.402899980545044
2012-08-27,3.4270999431610107,3.398099899291992,3.399600028991699,3.399600028991699,0.0,3.399600028991699
2012-08-28,3.475100040435791,3.4161999225616455,3.418600082397461,3.4189999103546143,0.0,3.4189999103546143
2012-08-29,3.5011000633239746,3.4674999713897705,3.4758501052856445,3.4758501052856445,0.0,3.4758501052856445
2012-08-30,3.4990899562835693,3.467900037765503,3.4914000034332275,3.4916000366210938,0.0,3.4916000366210938
2012-09-02,3.4957098960876465,3.4672000408172607,3.468400001525879,3.468600034713745,0.0,3.468600034713745
2012-09-03,3.4972400665283203,3.4791998863220215,3.4848999977111816,3.4848999977111816,0.0,3.4848999977111816
2012-09-04,3.5096399784088135,3.469599962234497,3.48580002784729,3.4867000579833984,0.0,3.4867000579833984
2012-09-05,3.4762399196624756,3.4124999046325684,3.4674999713897705,3.4688000679016113,0.0,3.4688000679016113
2012-09-06,3.427370071411133,3.386399984359741,3.4207000732421875,3.421999931335449,0.0,3.421999931335449
2012-09-09,3.413140058517456,3.380199909210205,3.385200023651123,3.385200023651123,0.0,3.385200023651123
2012-09-10,3.410799980163574,3.3717000484466553,3.4047999382019043,3.405250072479248,0.0,3.405250072479248
2012-09-11,3.395900011062622,3.3629000186920166,3.3759000301361084,3.372999906539917,0.0,3.372999906539917
2012-09-12,3.39766001701355,3.3685998916625977,3.3850998878479004,3.3852200508117676,0.0,3.3852200508117676
2012-09-13,3.3492000102996826,3.3261001110076904,3.3447000980377197,3.347949981689453,0.0,3.347949981689453
2012-09-16,3.3791000843048096,3.339200019836426,3.3422000408172607,3.344360113143921,0.0,3.344360113143921
2012-09-17,3.4038400650024414,3.3687000274658203,3.3718299865722656,3.369999885559082,0.0,3.369999885559082
2012-09-18,3.4286999702453613,3.3857998847961426,3.3947999477386475,3.394700050354004,0.0,3.394700050354004
2012-09-19,3.4560000896453857,3.4173998832702637,3.420099973678589,3.422600030899048,0.0,3.422600030899048
2012-09-20,3.4295599460601807,3.4010000228881836,3.425800085067749,3.427000045776367,0.0,3.427000045776367
2012-09-23,3.437570095062256,3.406599998474121,3.4151999950408936,3.415299892425537,0.0,3.415299892425537
2012-09-24,3.43245005607605,3.4075000286102295,3.426300048828125,3.4286301136016846,0.0,3.4286301136016846
2012-09-25,3.4387400150299072,3.417799949645996,3.4212000370025635,3.423880100250244,0.0,3.423880100250244
2012-09-26,3.434540033340454,3.4142000675201416,3.4263999462127686,3.4267001152038574,0.0,3.4267001152038574
2012-09-27,3.4110400676727295,3.382499933242798,3.404599905014038,3.404949903488159,0.0,3.404949903488159
2012-09-30,3.404939889907837,3.376199960708618,3.396899938583374,3.39739990234375,0.0,3.39739990234375
2012-10-01,3.3993000984191895,3.3833999633789062,3.3907999992370605,3.393399953842163,0.0,3.393399953842163
2012-10-02,3.4047999382019043,3.371500015258789,3.3980000019073486,3.3980000019073486,0.0,3.3980000019073486
2012-10-03,3.378000020980835,3.3589999675750732,3.3701000213623047,3.3698999881744385,0.0,3.3698999881744385
2012-10-04,3.3752400875091553,3.3477001190185547,3.371299982070923,3.3729000091552734,0.0,3.3729000091552734
2012-10-07,3.376699924468994,3.3526999950408936,3.3600499629974365,3.3600499629974365,0.0,3.3600499629974365
2012-10-08,3.3732399940490723,3.34660005569458,3.3596999645233154,3.3571999073028564,0.0,3.3571999073028564
2012-10-09,3.3840999603271484,3.356300115585327,3.3582000732421875,3.3605499267578125,0.0,3.3605499267578125
2012-10-10,3.395240068435669,3.377700090408325,3.384000062942505,3.382999897003174,0.0,3.382999897003174
2012-10-11,3.3952999114990234,3.3749001026153564,3.380199909210205,3.380919933319092,0.0,3.380919933319092
2012-10-14,3.392699956893921,3.3721001148223877,3.386389970779419,3.3852999210357666,0.0,3.3852999210357666
2012-10-15,3.3841099739074707,3.3719000816345215,3.3803999423980713,3.3791000843048096,0.0,3.3791000843048096
2012-10-16,3.397200107574463,3.3712000846862793,3.3790500164031982,3.377500057220459,0.0,3.377500057220459
2012-10-17,3.3996400833129883,3.3763999938964844,3.3840999603271484,3.3859000205993652,0.0,3.3859000205993652
2012-10-18,3.398940086364746,3.385499954223633,3.3889501094818115,3.3866000175476074,0.0,3.3866000175476074
2012-10-21,3.400629997253418,3.384500026702881,3.397599935531616,3.3954999446868896,0.0,3.3954999446868896
2012-10-22,3.4219400882720947,3.387500047683716,3.3898000717163086,3.387200117111206,0.0,3.387200117111206
2012-10-23,3.4351398944854736,3.404099941253662,3.4087600708007812,3.406280040740967,0.0,3.406280040740967
2012-10-24,3.438349962234497,3.416800022125244,3.429800033569336,3.4354000091552734,0.0,3.4354000091552734
2012-10-25,3.4407200813293457,3.414979934692383,3.4296998977661133,3.430069923400879,0.0,3.430069923400879
2012-10-29,3.4341800212860107,3.414680004119873,3.41759991645813,3.419100046157837,0.0,3.419100046157837
2012-10-30,3.434880018234253,3.4131999015808105,3.4295899868011475,3.4291000366210938,0.0,3.4291000366210938
2012-10-31,3.427299976348877,3.4112000465393066,3.414900064468384,3.4133799076080322,0.0,3.4133799076080322
2012-11-01,3.431040048599243,3.408600091934204,3.4214000701904297,3.4217000007629395,0.0,3.4217000007629395
2012-11-02,3.415600061416626,3.391779899597168,3.4121499061584473,3.411900043487549,0.0,3.411900043487549
2012-11-05,3.418639898300171,3.388580083847046,3.402050018310547,3.401900053024292,0.0,3.401900053024292
2012-11-06,3.415339946746826,3.3984999656677246,3.405129909515381,3.404900074005127,0.0,3.404900074005127
2012-11-07,3.4357199668884277,3.394979953765869,3.4061999320983887,3.4047000408172607,0.0,3.4047000408172607
2012-11-08,3.457240104675293,3.4235799312591553,3.4296000003814697,3.4296000003814697,0.0,3.4296000003814697
2012-11-09,3.4612200260162354,3.4398999214172363,3.4549999237060547,3.459199905395508,0.0,3.459199905395508
2012-11-12,3.4593400955200195,3.4371800422668457,3.4428999423980713,3.44350004196167,0.0,3.44350004196167
2012-11-13,3.477869987487793,3.447580099105835,3.451900005340576,3.4489800930023193,0.0,3.4489800930023193
2012-11-14,3.4760000705718994,3.4570999145507812,3.4693799018859863,3.4730000495910645,0.0,3.4730000495910645
2012-11-15,3.4699199199676514,3.4433999061584473,3.4606499671936035,3.45989990234375,0.0,3.45989990234375
2012-11-16,3.459280014038086,3.441580057144165,3.446500062942505,3.446079969406128,0.0,3.446079969406128
2012-11-19,3.4526801109313965,3.430999994277954,3.4482500553131104,3.4474000930786133,0.0,3.4474000930786133
2012-11-20,3.434530019760132,3.4198999404907227,3.4279799461364746,3.428270101547241,0.0,3.428270101547241
2012-11-21,3.4264299869537354,3.4078800678253174,3.4110798835754395,3.410680055618286,0.0,3.410680055618286
2012-11-22,3.4179999828338623,3.404900074005127,3.414479970932007,3.4149301052093506,0.0,3.4149301052093506
2012-11-23,3.4212799072265625,3.403899908065796,3.405100107192993,3.40939998626709,0.0,3.40939998626709
2012-11-26,3.417639970779419,3.399899959564209,3.4114999771118164,3.410599946975708,0.0,3.410599946975708
2012-11-27,3.4075000286102295,3.3952999114990234,3.3975799083709717,3.402400016784668,0.0,3.402400016784668
2012-11-28,3.4184999465942383,3.399600028991699,3.4010798931121826,3.400899887084961,0.0,3.400899887084961
2012-11-29,3.4107000827789307,3.391200065612793,3.4072000980377197,3.4072999954223633,0.0,3.4072999954223633
2012-11-30,3.41129994392395,3.38919997215271,3.3935999870300293,3.394399881362915,0.0,3.394399881362915
2012-12-03,3.41867995262146,3.3921799659729004,3.4000000953674316,3.400899887084961,0.0,3.400899887084961
2012-12-04,3.4189000129699707,3.3952999114990234,3.4184999465942383,3.4186999797821045,0.0,3.4186999797821045
2012-12-05,3.4049999713897705,3.387200117111206,3.4021999835968018,3.4024600982666016,0.0,3.4024600982666016
2012-12-06,3.4184999465942383,3.3963000774383545,3.3977999687194824,3.3993000984191895,0.0,3.3993000984191895
2012-12-07,3.420099973678589,3.4066998958587646,3.413599967956543,3.413800001144409,0.0,3.413800001144409
2012-12-10,3.4182000160217285,3.400599956512451,3.4101500511169434,3.4102001190185547,0.0,3.4102001190185547
2012-12-11,3.399199962615967,3.3661999702453613,3.396399974822998,3.3984999656677246,0.0,3.3984999656677246
2012-12-12,3.3845999240875244,3.3638999462127686,3.36899995803833,3.3659000396728516,0.0,3.3659000396728516
2012-12-13,3.388700008392334,3.3668999671936035,3.3761000633239746,3.3759000301361084,0.0,3.3759000301361084
2012-12-14,3.3959999084472656,3.3750998973846436,3.3870999813079834,3.3894999027252197,0.0,3.3894999027252197
2012-12-17,3.3903000354766846,3.368299961090088,3.3714001178741455,3.3714001178741455,0.0,3.3714001178741455
2012-12-18,3.3905999660491943,3.3777999877929688,3.3803000450134277,3.3803999423980713,0.0,3.3803999423980713
2012-12-19,3.3768999576568604,3.3594000339508057,3.3664000034332275,3.3696999549865723,0.0,3.3696999549865723
2012-12-20,3.375999927520752,3.3642001152038574,3.3694000244140625,3.372299909591675,0.0,3.372299909591675
2012-12-21,3.378499984741211,3.353679895401001,3.358099937438965,3.358099937438965,0.0,3.358099937438965
2012-12-24,3.3887999057769775,3.3500800132751465,3.3592801094055176,3.3701999187469482,0.0,3.3701999187469482
2012-12-25,3.3833000659942627,3.3346800804138184,3.3743999004364014,3.378200054168701,0.0,3.378200054168701
2012-12-26,3.3965001106262207,3.3335800170898438,3.3624799251556396,3.36188006401062,0.0,3.36188006401062
2012-12-27,3.3987998962402344,3.361999988555908,3.3822999000549316,3.3959999084472656,0.0,3.3959999084472656
